repo_id,commits,interval
55360541,17,23
55360541,1,107
55360541,3,26
55360541,6,8
55360541,3,-26
55360541,14,-35
55360541,6,73
55360541,5,-9
55360541,139,-20
55360541,38,-33
55360541,20,137
55360541,2,112
55360541,3,24
55360541,185,-15
55360541,135,-21
55360541,57,-28
55360541,5,132
55360541,15,62
55360541,4,50
55360541,7,4
55360541,8,34
55360541,20,0
55360541,1,-10
55360541,48,-27
55360541,26,-31
55360541,7,151
55360541,2,147
55360541,6,61
55360541,11,33
55360541,11,153
55360541,6,88
55360541,4,49
55360541,20,12
55360541,6,125
55360541,7,64
55360541,2,155
55360541,7,68
55360541,11,27
55360541,29,-34
55360541,9,150
55360541,2,124
55360541,24,120
55360541,6,18
55360541,15,2
55360541,89,-13
55360541,1,148
55360541,2,128
55360541,11,98
55360541,12,5
55360541,16,141
55360541,4,70
55360541,6,25
55360541,5,30
55360541,2,154
55360541,10,117
55360541,3,103
55360541,4,96
55360541,5,94
55360541,1,39
55360541,44,-37
55360541,3,67
55360541,14,11
55360541,71,1
55360541,85,-17
55360541,235,-18
55360541,3,-30
55360541,1,152
55360541,1,115
55360541,1,93
55360541,3,91
55360541,242,-16
55360541,29,-25
55360541,37,138
55360541,12,101
55360541,1,43
55360541,4,31
55360541,72,-14
55360541,32,-29
55360541,28,-36
55360541,6,123
55360541,1,89
55360541,5,71
55360541,4,37
55360541,17,20
55360541,37,-11
55360541,7,119
55360541,4,-7
55360541,3,-24
55360541,5,144
55360541,5,134
55360541,1,133
55360541,3,106
55360541,2,69
55360541,63,-12
55360541,13,122
55360541,28,140
55360541,6,87
55360541,7,19
55360541,8,127
55360541,2,48
55360541,28,17
55360541,4,63
55360541,38,16
55360541,21,-1
55360541,6,-8
59925747,5,68
59925747,2,27
59925747,2,26
59925747,79,22
59925747,74,-25
59925747,2,144
59925747,1,143
59925747,4,16
59925747,1,59
59925747,7,31
59925747,3,5
59925747,5,3
59925747,29,-7
59925747,68,21
59925747,2,15
59925747,2,12
59925747,1,147
59925747,2,96
59925747,1,36
59925747,4,6
59925747,14,-1
59925747,11,-8
59925747,16,-9
59925747,23,-18
59925747,85,-23
59925747,21,-28
59925747,2,17
59925747,40,0
59925747,4,95
59925747,34,33
59925747,3,18
59925747,20,-3
59925747,13,98
59925747,2,66
59925747,12,29
59925747,1,-15
59925747,18,-20
59925747,67,-21
59925747,75,-22
59925747,30,-24
59925747,2,101
59925747,1,38
59925747,5,4
59925747,55,-6
59925747,30,30
59925747,2,25
59925747,5,2
59925747,30,-5
59925747,85,-26
59925747,1,111
59925747,1,69
59925747,6,119
59925747,2,-17
59925747,8,-2
59925747,1,118
59925747,24,20
59925747,8,13
59925747,10,-19
59925747,2,103
59925747,15,19
59925747,61,-27
59925747,1,23
59925747,89,1
59925747,3,45
59925747,45,28
59925747,25,-29
59925747,4,93
59925747,2,90
16411534,8,112
16411534,7,107
16411534,37,-6
16411534,4,156
16411534,5,144
16411534,9,137
16411534,8,131
16411534,6,113
16411534,60,-11
16411534,4,139
16411534,12,116
16411534,4,76
16411534,16,73
16411534,5,72
16411534,34,12
16411534,68,-7
16411534,50,-47
16411534,6,128
16411534,5,123
16411534,6,75
16411534,45,20
16411534,53,3
16411534,2,157
16411534,6,77
16411534,10,64
16411534,6,41
16411534,4,38
16411534,6,62
16411534,6,45
16411534,7,23
16411534,7,150
16411534,8,91
16411534,7,90
16411534,8,84
16411534,5,83
16411534,21,-13
16411534,20,7
16411534,116,-28
16411534,75,-43
16411534,5,109
16411534,8,95
16411534,11,80
16411534,5,49
16411534,7,46
16411534,71,-49
16411534,5,71
16411534,4,67
16411534,27,21
16411534,7,147
16411534,5,129
16411534,10,97
16411534,5,93
16411534,5,88
16411534,46,-34
16411534,6,136
16411534,9,66
16411534,7,48
16411534,5,36
16411534,8,125
16411534,15,42
16411534,6,32
16411534,48,-38
16411534,8,89
16411534,2,87
16411534,5,39
16411534,31,10
16411534,54,-50
16411534,9,61
16411534,6,58
16411534,80,-46
16411534,31,19
16411534,26,5
16411534,73,2
16411534,8,124
16411534,7,78
16411534,5,70
16411534,8,44
16411534,6,37
16411534,30,-2
16411534,45,-31
16411534,49,-14
16411534,62,-25
16411534,5,155
16411534,3,153
16411534,6,140
16411534,6,92
16411534,6,25
16411534,5,51
16411534,6,27
16411534,45,-9
16411534,7,115
16411534,4,99
16411534,7,65
16411534,11,59
16411534,5,55
16411534,59,-48
16411534,48,-4
16411534,6,138
16411534,14,60
16411534,6,50
16411534,8,30
16411534,8,28
16411534,16,134
16411534,5,94
16411534,7,54
16411534,62,-20
16411534,51,-10
16411534,54,-17
16411534,90,-22
16411534,9,149
16411534,7,101
16411534,5,74
16411534,7,33
16411534,5,29
16411534,49,-42
16411534,46,0
16411534,42,-8
16411534,57,-21
16411534,8,148
16411534,8,135
16411534,7,63
16411534,5,47
16411534,60,1
16411534,80,-24
16411534,46,-29
16411534,54,-39
16411534,128,-40
16411534,4,35
16411534,48,6
16411534,79,-26
16411534,5,146
16411534,6,130
16411534,9,111
16411534,5,56
16411534,43,-18
16411534,51,-36
16411534,5,118
16411534,7,117
16411534,7,26
16411534,44,14
16411534,63,13
16411534,9,142
16411534,6,53
16411534,35,-3
16411534,59,-45
16411534,22,18
16411534,43,11
16411534,62,-41
16411534,7,86
16411534,5,68
16411534,7,43
16411534,6,141
16411534,6,127
16411534,7,121
16411534,7,120
16411534,4,102
16411534,64,16
16411534,45,-37
16411534,73,-35
16411534,6,69
16411534,6,34
16411534,7,31
16411534,82,-23
16411534,59,-27
16411534,55,-16
16411534,31,-33
16411534,7,152
16411534,10,106
16411534,8,100
16411534,5,79
16411534,5,52
16411534,23,-30
16411534,40,-32
16411534,5,126
16411534,14,96
16411534,6,40
16411534,5,24
16411534,27,-15
16411534,85,17
16411534,67,-19
16411534,5,154
16411534,5,132
16411534,7,119
16411534,4,105
16411534,7,85
16411534,36,8
16411534,35,4
16411534,4,145
16411534,4,143
16411534,5,122
16411534,7,103
16411534,8,57
16411534,35,-12
16411534,65,-44
16411534,7,133
16411534,7,114
16411534,4,110
16411534,7,81
16411534,31,15
16411534,6,104
16411534,6,98
16411534,9,22
16411534,61,-5
16411534,6,151
16411534,10,108
16411534,5,82
16411534,29,9
16411534,48,-1
208294915,31,148
208294915,8,147
208294915,43,142
208294915,24,153
208294915,21,151
208294915,74,149
208294915,42,152
208294915,26,150
208294915,39,145
208294915,1,141
208294915,4,155
208294915,11,154
208294915,25,143
208294915,4,146
208294915,61,144
78230922,14,17
78230922,6,14
78230922,4,150
78230922,3,118
78230922,4,94
78230922,21,30
78230922,2,28
78230922,8,38
78230922,7,27
78230922,1,127
78230922,1,120
78230922,1,83
78230922,7,46
78230922,1,41
78230922,10,146
78230922,1,103
78230922,1,59
78230922,1,37
78230922,23,16
78230922,2,76
78230922,1,117
78230922,1,3
78230922,3,151
78230922,1,119
78230922,1,113
78230922,10,42
78230922,13,147
78230922,5,95
78230922,2,62
78230922,5,43
78230922,10,15
78230922,10,141
78230922,1,93
78230922,3,92
78230922,2,26
78230922,1,143
78230922,5,20
78230922,22,22
78230922,31,19
78230922,8,9
78230922,2,106
78230922,4,91
78230922,3,36
78230922,3,24
78230922,8,23
78230922,1,111
78230922,4,86
78230922,2,68
78230922,12,128
78230922,2,21
78230922,19,18
78230922,2,10
78230922,3,12
78230922,5,140
78230922,2,51
78230922,2,65
78230922,9,33
78230922,4,11
78230922,1,1
78230922,1,125
22212866,1,-45
22212866,5,126
22212866,3,93
22212866,9,58
22212866,2,48
22212866,1,24
22212866,2,42
22212866,2,139
22212866,2,86
22212866,3,54
22212866,1,50
22212866,3,44
22212866,2,45
22212866,2,9
22212866,1,103
22212866,1,4
22212866,6,-49
22212866,4,112
22212866,2,-4
22212866,5,-46
22212866,2,132
22212866,4,34
22212866,8,-17
22212866,1,-42
22212866,1,130
22212866,4,78
22212866,1,20
22212866,1,5
22212866,1,127
22212866,2,99
22212866,10,38
22212866,2,32
22212866,4,29
22212866,3,122
22212866,2,47
22212866,8,37
22212866,2,148
22212866,2,135
22212866,6,53
22212866,1,13
22212866,2,96
22212866,2,52
22212866,2,28
22212866,2,-22
22212866,2,-31
22212866,1,-38
22212866,3,98
22212866,4,81
22212866,1,67
22212866,2,43
22212866,4,12
22212866,1,102
22212866,4,1
22212866,2,-34
22212866,2,156
22212866,1,87
22212866,2,21
22212866,1,15
22212866,7,-11
22212866,5,35
22212866,2,-43
22212866,2,131
22212866,4,128
22212866,2,68
22212866,2,57
22212866,2,41
22212866,1,79
22212866,2,-47
22212866,3,143
22212866,5,121
22212866,2,107
22212866,18,89
22212866,2,88
24189210,4,24
24189210,1,-11
24189210,1,-22
24189210,4,-37
24189210,2,-16
24189210,2,136
24189210,2,119
24189210,6,92
24189210,1,42
24189210,1,14
24189210,2,5
24189210,4,-9
24189210,2,102
24189210,1,33
24189210,2,-10
24189210,2,-28
24189210,1,-40
24189210,1,121
24189210,1,46
24189210,6,-2
24189210,3,-12
24189210,4,-46
78740778,13,2
78740778,5,45
78740778,5,27
78740778,24,10
78740778,1,7
78740778,9,4
78740778,1,71
78740778,1,30
78740778,7,58
78740778,5,47
78740778,17,22
78740778,14,13
78740778,2,79
78740778,3,63
78740778,8,61
78740778,2,40
78740778,1,5
78740778,13,109
78740778,3,80
78740778,2,52
78740778,3,38
78740778,12,67
78740778,1,54
78740778,10,25
78740778,6,111
78740778,2,35
78740778,27,16
78740778,1,15
78740778,27,3
78740778,2,24
78740778,18,20
78740778,4,6
78740778,2,74
78740778,1,48
78740778,4,44
78740778,3,18
78740778,1,150
78740778,6,148
78740778,2,39
78740778,9,21
78740778,6,19
78740778,13,17
78740778,21,11
78740778,2,90
78740778,4,75
78740778,2,32
78740778,5,14
78740778,17,12
78740778,2,81
78740778,13,57
78740778,9,9
78740778,4,8
78740778,7,112
78740778,9,85
78740778,4,72
78740778,3,28
78740778,10,66
78740778,22,23
78740778,11,73
78740778,3,68
19403028,1,-26
19403028,2,92
19403028,15,16
19403028,1,15
19403028,3,-1
19403028,4,-4
19403028,11,-5
19403028,2,-6
19403028,2,12
19403028,1,11
19403028,6,3
19403028,2,-27
19403028,1,-28
17055028,2,40
17055028,3,37
17055028,1,32
17055028,1,-44
17055028,5,123
17055028,1,82
17055028,5,46
17055028,1,42
17055028,2,38
17055028,2,14
17055028,8,13
17055028,1,-41
17055028,1,131
17055028,3,49
17055028,34,-43
17055028,1,30
17055028,8,29
17055028,1,16
17055028,2,-25
17055028,8,-39
17055028,1,85
17055028,2,48
17055028,5,36
17055028,1,-13
17055028,1,62
17055028,2,51
17055028,7,-6
17055028,10,-24
17055028,4,145
17055028,1,117
17055028,7,18
17055028,5,-11
17055028,6,-14
17055028,1,122
17055028,2,19
17055028,2,78
17055028,1,57
17055028,2,39
17055028,6,17
17055028,3,-26
17055028,5,-38
17055028,2,132
17055028,1,90
17055028,5,-42
17055028,3,-30
17055028,4,81
17055028,8,-15
91927089,14,43
91927089,2,32
91927089,3,28
91927089,25,21
91927089,1,151
91927089,1,53
91927089,1,47
91927089,2,45
91927089,8,29
91927089,6,55
91927089,1,48
91927089,1,35
91927089,2,30
91927089,7,56
91927089,3,40
91927089,6,46
91927089,2,41
91927089,7,27
91927089,1,73
91927089,3,49
113699658,9,152
113699658,1,124
113699658,2,97
113699658,12,70
113699658,2,69
113699658,6,50
113699658,11,153
113699658,2,107
113699658,7,105
113699658,2,100
113699658,5,92
113699658,16,72
113699658,15,55
113699658,1,114
113699658,1,148
113699658,7,142
113699658,2,131
113699658,6,90
113699658,1,89
113699658,5,86
113699658,2,49
113699658,4,154
113699658,1,113
113699658,6,111
113699658,3,94
113699658,6,144
113699658,1,102
113699658,4,63
113699658,14,62
113699658,5,56
113699658,15,143
113699658,3,61
113699658,9,54
113699658,33,53
113699658,4,141
113699658,15,151
113699658,6,68
113699658,4,65
113699658,1,155
113699658,18,146
113699658,1,140
113699658,9,93
113699658,8,85
113699658,1,81
113699658,8,80
113699658,23,52
113699658,17,150
157127995,7,152
157127995,1,137
157127995,9,108
157127995,1,101
157127995,3,100
157127995,25,99
157127995,1,117
157127995,1,116
157127995,34,107
157127995,1,105
157127995,33,104
157127995,65,98
10045915,9,127
10045915,1,101
10045915,3,92
10045915,10,50
10045915,2,136
10045915,1,132
10045915,2,89
10045915,4,83
10045915,2,57
10045915,4,141
10045915,3,131
10045915,1,100
10045915,2,71
10045915,8,65
10045915,16,-3
10045915,1,143
10045915,1,111
10045915,5,82
10045915,2,78
10045915,3,7
10045915,3,-34
10045915,9,114
10045915,10,128
10045915,4,80
10045915,8,76
10045915,2,130
10045915,2,23
10045915,3,20
10045915,4,-21
10045915,5,49
10045915,6,125
10045915,9,124
10045915,1,72
10045915,5,51
10045915,1,140
10045915,2,70
10045915,4,137
10045915,1,120
10045915,3,116
10045915,2,25
10045915,1,-20
10045915,3,144
10045915,1,142
10045915,4,91
10045915,2,145
10045915,2,29
10045915,2,-18
10045915,45,47
10045915,2,121
10045915,5,115
10045915,5,73
10045915,18,48
10045915,1,156
10045915,3,44
10045915,1,113
10045915,6,95
10045915,5,1
10045915,2,-36
10045915,2,134
10045915,3,66
10045915,3,64
10045915,3,112
10045915,1,77
10045915,1,-48
10045915,2,135
58604714,2,37
58604714,2,-13
58604714,2,126
58604714,1,33
58604714,1,2
58604714,3,-28
58604714,3,104
58604714,2,96
58604714,1,4
58604714,1,-8
58604714,5,-24
58604714,3,127
58604714,1,97
58604714,1,49
58604714,6,-21
58604714,5,32
58604714,1,20
58604714,3,1
58604714,8,-20
58604714,1,142
58604714,4,136
58604714,16,27
58604714,1,-1
58604714,3,-5
58604714,2,22
58604714,1,-16
58604714,1,156
58604714,1,94
58604714,1,61
58604714,1,54
58604714,4,28
58604714,3,123
58604714,1,42
58604714,1,-18
58604714,1,35
58604714,7,-32
58604714,2,146
58604714,1,11
58604714,1,0
58604714,3,-12
58604714,4,-9
58604714,5,-14
58604714,6,-25
58604714,4,21
58604714,2,144
58604714,3,48
58604714,2,47
58604714,2,44
58604714,12,30
58604714,4,-3
58604714,1,113
58604714,1,40
58604714,14,29
58604714,1,19
58604714,2,6
58604714,32,26
58604714,4,24
58604714,1,-19
58604714,1,105
58604714,2,100
58604714,2,-29
58604714,1,103
58604714,4,55
58604714,2,41
58604714,11,31
58604714,1,-11
43191201,3,84
43191201,18,-25
43191201,4,-29
43191201,6,89
43191201,7,37
43191201,18,4
43191201,6,-47
43191201,3,136
43191201,5,110
43191201,1,68
43191201,12,50
43191201,8,-9
43191201,5,67
43191201,12,-35
43191201,12,-50
43191201,8,-45
43191201,4,26
43191201,3,1
43191201,4,-4
43191201,4,156
43191201,10,115
43191201,4,80
43191201,3,60
43191201,6,57
43191201,2,-10
43191201,5,42
43191201,8,113
43191201,8,112
43191201,4,99
43191201,9,83
43191201,2,92
43191201,3,70
43191201,10,47
43191201,1,9
43191201,9,-32
43191201,3,-38
43191201,1,114
43191201,21,-22
43191201,16,-26
43191201,6,39
43191201,4,35
43191201,5,149
43191201,28,116
43191201,5,124
43191201,4,123
43191201,6,78
43191201,16,11
43191201,3,8
43191201,8,148
43191201,3,108
43191201,2,73
43191201,19,27
43191201,5,23
43191201,1,140
43191201,9,-14
43191201,45,-23
43191201,6,-42
43191201,2,133
43191201,6,127
43191201,25,97
43191201,5,117
43191201,3,94
43191201,5,66
43191201,3,-34
43191201,3,150
43191201,2,145
43191201,20,121
43191201,8,76
43191201,8,103
43191201,2,111
43191201,2,7
43191201,20,-7
43191201,12,-43
43191201,6,59
43191201,6,25
43191201,1,17
43191201,22,-15
43191201,29,-21
43191201,1,147
43191201,194,120
43191201,17,82
43191201,12,-12
43191201,3,-54
43191201,6,109
43191201,6,13
43191201,8,5
43191201,15,-3
43191201,19,-13
43191201,8,-31
43191201,3,122
43191201,2,101
43191201,13,81
43191201,7,58
43191201,8,2
43191201,11,154
43191201,10,137
43191201,11,46
43191201,3,-33
43191201,7,12
43191201,4,0
43191201,20,-2
43191201,4,129
43191201,1,74
43191201,11,31
43191201,3,33
43191201,8,18
43191201,24,-17
43191201,20,-24
43191201,5,-41
43191201,30,142
43191201,1,41
43191201,12,19
43191201,11,14
43191201,31,-18
43191201,25,144
43191201,12,143
43191201,9,107
43191201,3,-28
43191201,3,131
43191201,4,106
43191201,7,21
43191201,3,-40
43191201,5,-46
43191201,1,139
43191201,1,87
43191201,2,20
43191201,1,-5
43191201,19,-27
43191201,3,-49
43191201,3,75
43191201,11,71
43191201,2,62
43191201,12,34
43191201,5,29
43191201,11,-44
43191201,2,24
43191201,16,-20
43191201,20,-36
43191201,12,153
43191201,4,96
43191201,4,65
43191201,9,61
43191201,4,36
43191201,3,48
43191201,7,30
43191201,6,28
43191201,10,146
43191201,14,90
43191201,4,119
43191201,4,100
43191201,9,69
43191201,23,-1
43191201,5,-11
43191201,11,-37
43191201,7,-48
43191201,17,155
43191201,7,125
43191201,1,56
43191201,5,55
43191201,10,51
43191201,5,102
43191201,2,40
43191201,16,6
43191201,18,3
43191201,3,63
43191201,7,10
43191201,15,-16
43191201,7,152
43191201,5,128
43191201,1,126
43191201,6,95
43191201,7,85
43191201,14,-19
43191201,18,72
43191201,2,49
43191201,5,45
43191201,2,44
43191201,3,22
71525630,15,68
71525630,20,123
71525630,2,121
71525630,4,109
71525630,1,140
71525630,8,110
71525630,2,94
71525630,2,128
71525630,47,62
71525630,12,25
71525630,2,14
71525630,33,79
71525630,32,81
71525630,29,69
71525630,1,-4
71525630,6,156
71525630,4,145
71525630,30,86
71525630,5,129
71525630,10,85
71525630,46,-9
71525630,15,119
71525630,2,108
71525630,21,60
71525630,3,59
71525630,20,43
71525630,11,78
71525630,11,-10
71525630,20,99
71525630,16,44
71525630,2,-7
71525630,4,89
71525630,1,154
71525630,2,148
71525630,20,83
71525630,1,76
71525630,3,56
71525630,2,36
71525630,16,138
71525630,31,61
71525630,1,132
71525630,4,131
71525630,4,127
71525630,2,57
71525630,4,16
71525630,18,73
71525630,36,45
71525630,1,3
71525630,2,137
71525630,5,111
71525630,46,105
71525630,36,70
71525630,11,47
71525630,1,92
71525630,19,139
71525630,4,124
71525630,5,77
71525630,9,112
71525630,13,74
71525630,10,49
71525630,6,37
71525630,30,1
71525630,30,113
71525630,5,107
71525630,2,91
71525630,15,144
71525630,19,66
71525630,29,64
71525630,33,46
71525630,21,-8
71525630,19,120
71525630,3,117
71525630,4,116
71525630,10,155
71525630,2,141
71525630,3,130
71525630,2,115
71525630,5,103
71525630,6,102
71525630,3,152
71525630,3,147
71525630,2,125
71525630,4,48
71525630,8,100
71525630,31,84
71525630,9,87
71525630,14,98
71525630,8,23
71525630,11,142
71525630,33,104
71525630,4,153
71525630,59,114
71525630,26,63
71525630,1,17
71525630,21,-5
71525630,9,80
71525630,7,71
71525630,4,67
71525630,8,26
71525630,1,88
71525630,24,65
71525630,4,106
71525630,1,50
71525630,3,29
71525630,3,146
71525630,10,143
71525630,10,135
71525630,1,122
71525630,11,101
71525630,10,82
3104806,2,91
3104806,1,42
3104806,8,-31
3104806,2,-5
3104806,5,-22
3104806,3,147
3104806,1,95
3104806,3,83
3104806,1,67
3104806,4,85
3104806,2,78
3104806,3,61
3104806,1,-43
3104806,2,44
3104806,2,-24
3104806,1,-39
3104806,1,152
3104806,5,144
3104806,3,94
3104806,1,50
3104806,5,76
3104806,1,6
3104806,7,77
3104806,1,35
3104806,2,26
3104806,1,97
3104806,1,66
3104806,1,-11
3104806,2,-45
3104806,1,155
3104806,5,82
3104806,1,38
3104806,1,-44
82968973,3,56
82968973,20,9
82968973,1,8
82968973,1,144
82968973,30,28
82968973,8,22
82968973,16,10
82968973,7,27
82968973,4,15
82968973,3,14
82968973,19,13
82968973,49,12
82968973,29,11
82968973,4,145
82968973,1,53
82968973,4,20
157978430,2,149
157978430,6,145
157978430,5,129
157978430,26,127
157978430,1,112
157978430,1,115
157978430,2,105
157978430,2,153
157978430,11,133
157978430,3,132
157978430,1,118
157978430,4,113
157978430,36,104
157978430,26,101
157978430,6,148
157978430,6,143
157978430,19,139
157978430,6,128
157978430,2,150
157978430,4,146
157978430,15,126
157978430,48,99
157978430,4,109
157978430,59,98
157978430,2,151
157978430,2,135
157978430,8,123
157978430,5,121
157978430,5,142
157978430,8,136
157978430,1,131
157978430,1,122
157978430,2,111
157978430,1,110
157978430,1,154
157978430,3,147
157978430,9,137
157978430,4,134
157978430,12,106
157978430,52,103
157978430,24,102
157978430,37,100
93619165,2,145
93619165,3,144
93619165,4,77
93619165,1,155
93619165,2,147
93619165,1,101
93619165,4,78
93619165,4,47
93619165,1,44
93619165,4,152
93619165,2,142
93619165,2,140
93619165,1,126
93619165,1,102
93619165,2,76
93619165,19,23
93619165,2,154
93619165,2,97
93619165,3,89
93619165,1,112
93619165,7,83
93619165,1,71
93619165,1,65
93619165,4,45
93619165,7,43
93619165,2,129
93619165,3,121
93619165,3,68
93619165,58,38
93619165,4,151
93619165,1,94
93619165,3,59
93619165,1,29
93619165,3,128
93619165,2,82
93619165,1,72
93619165,8,53
93619165,9,40
93619165,19,133
93619165,3,146
93619165,2,143
93619165,1,123
93619165,1,117
93619165,1,88
93619165,3,153
93619165,2,98
93619165,1,93
93619165,1,107
93619165,2,134
93619165,2,110
93619165,5,105
93619165,2,75
93619165,1,67
93619165,3,61
93619165,2,49
93619165,2,139
93619165,1,37
93619165,3,92
93619165,2,104
93619165,2,122
93619165,1,114
93619165,2,113
93619165,8,109
93619165,4,108
93619165,1,96
93619165,6,58
93619165,1,156
93619165,1,141
93619165,2,137
93619165,5,90
93619165,2,66
93619165,9,64
93619165,11,41
93619165,3,22
93619165,1,149
93619165,1,136
93619165,37,39
93619165,3,60
93619165,1,42
93619165,1,118
547504,2,142
547504,4,126
547504,37,63
547504,1,155
547504,16,72
547504,4,-20
547504,1,129
547504,34,71
547504,1,26
547504,1,-36
547504,3,83
547504,1,-43
547504,1,42
547504,12,65
547504,2,111
547504,7,82
547504,1,68
547504,1,131
547504,10,89
547504,14,79
547504,1,-41
547504,1,-31
547504,1,108
547504,11,66
547504,1,29
547504,7,-21
547504,5,-29
547504,1,-44
547504,3,124
547504,5,98
547504,12,-15
547504,6,116
547504,4,69
547504,1,-11
547504,2,-16
547504,2,86
